frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
1	<div class=img-wrapper>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/tiz-szazalekos-minimalber-emelessel-szamol-a-kormany-1111	null	default	
1	<div class=info author>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/futtykoncert-kozben-beszelt-orban-viktor1-1023	null	default	
4	<div class=infogram-embed data-id=@LONG data-title= data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/megis-ki-a-fene-akar-tanarnak-menni-0904 https://vs.hu/kozelet/osszes/megis-ki-a-fene-akar-tanarnak-menni-0904 https://vs.hu/kozelet/osszes/aki-jol-akar-keresni-menjen-szepen-egyetemre-0913 https://vs.hu/kozelet/osszes/rafagytak-a-soros-penzcsapra-es-nem-tudtak-lejonni-rola-1024	abra	default	
3	<div class=infogram-embed data-id=@LONG data-title=@foglalkoztatásNUM data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/a-reszmunkaido-keves-lesz-a-gyerekbummhoz-1018 https://vs.hu/kozelet/osszes/a-reszmunkaido-keves-lesz-a-gyerekbummhoz-1018 https://vs.hu/kozelet/osszes/a-reszmunkaido-keves-lesz-a-gyerekbummhoz-1018	abra	default	
26	<div class=infogram-embed data-id=@LONG data-title=@LONG data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/csak-nem-akar-szarnyalni-az-oktatasi-rendszer-0223 https://vs.hu/kozelet/osszes/csak-nem-akar-szarnyalni-az-oktatasi-rendszer-0223 https://vs.hu/kozelet/osszes/csak-nem-akar-szarnyalni-az-oktatasi-rendszer-0223 https://vs.hu/kozelet/osszes/a-muszlimokat-jobban-utaljak-mint-a-ciganyokat-0201 https://vs.hu/kozelet/osszes/a-muszlimokat-jobban-utaljak-mint-a-ciganyokat-0201	abra	default	
1	<div class=infogram-embed data-id=@LONG data-title=A magyar M&A piac data-type=interactive>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/uj-befekteto-vagy-vevo-a-startupnal-ne-varjon-senki-a-sult-galambra-0120	abra	default	
1	<div class=infogram-embed data-id=@LONG data-title=Élveszületések száma data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/a-reszmunkaido-keves-lesz-a-gyerekbummhoz-1018	abra	default	
1	<div class=infogram-embed data-id=@LONG data-title=Globális VC befektetések data-type=interactive>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/csokken-a-befektetesi-kedv-a-vilagban-0118	abra	default	
1	<div class=infogram-embed data-id=@LONG data-title=Időfelhasználási szerkezet data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/tizezrek-vegzik-helyettunk-a-hazimunkat-1020	abra	default	
1	<div class=infogram-embed data-id=@LONG data-title=lakásárak data-type=interactive>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/adokedvezmeny-nelkul-maradnak-a-rettenetes-alberletarak-0915	abra	default	
1	<div class=infogram-embed data-id=@LONG data-title=Részmunkaidős foglalkoztatás data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/a-reszmunkaido-keves-lesz-a-gyerekbummhoz-1018	abra	default	
1	<div class=infogram-embed data-id=@LONG data-title=Szakképzett közmunkások data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/csak-elbutulnak-a-szakmunkasok-a-kozmunkatol-0112	abra	default	
1	<div class=infogram-embed data-id=@LONG data-title=Várható élettartam data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/keson-kezdett-omleni-a-penz-a-magyar-egeszsegugybe-0927	abra	default	
1	<div class=infogram-embed data-id=@torvenyeiNUM data-title=@törvényeiNUM data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/leepul-a-demokracia-duzzad-a-bunteto-allam-0427	abra	default	
1	<div class=infogram-embed data-id=a_magyar_tranzakcios_piac data-title=A magyar tranzakciós piac data-type=interactive>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/bovult-a-magyarorszagi-felvasarlasi-piac-0310	abra	default	
1	<div class=infogram-embed data-id=energiaszegenyseg data-title=Energiaszegénység data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/valasztaniuk-kell-egyenek-vagy-futsenek-0320	abra	default	
1	<div class=infogram-embed data-id=energiaszegenyseg___eu_szamok data-title=Energiaszegénység az EU-ban data-type=interactive>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/valasztaniuk-kell-egyenek-vagy-futsenek-0320	abra	default	
1	<div class=information_line>	0.0	2.0	0.0	https://vs.hu/gazdasag/osszes/kotelezettsegszegesi-eljaras-brusszelnek-nem-tetszik-a-foldtorveny-1016	null	default	
1	<div class=insert_html_code>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/harom-eve-lopta-az-aramot-1207	null	default	
2	<div class=interestingRecommended id=@LONG>	0.0	3.0	0.0	https://vs.hu/kozelet/osszes/ausztriaban-14-rendorallomas-kapott-terrorfenyegetest-0804 https://vs.hu/kozelet/osszes/megint-osszevissza-beszelt-a-new-york-i-terrortamadasrol-trump-0419	null	default	
4	<div class=ip iq>	0.0	0.25	0.0	https://vs.hu/gazdasag/osszes/a-vasutasok-45-ezres-pluszpenzt-kapnak-karacsonyra-1215 https://vs.hu/kozelet/osszes/mehetnek-ahova-akarnak-magyarorszagra-hordjak-a-menekulteket1-0918 https://vs.hu/magazin/osszes/tobb-ezer-kutyat-mergeztek-meg-karacsiban-0805 https://vs.hu/gazdasag/osszes/az-egesz-autoipart-megrengeti-a-volkswagen-oriasi-atverese-0922	null	default	
1	<div class=issuuembed data-configid=2962081/9121087 style=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/ime-a-kormany-belsos-dokumentuma-az-rtl-klubrol-0830	null	default	
1	<div class=item>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/kelenfold-potolja-majd-a-delit-1013	null	default	
1	<div class=items>	0.0	1.0	0.0	https://vs.hu/magazin/osszes/latta-mar-a-marvel-osszes-meglepijet-0805	null	default	
3	<div class=jeti-roadblock ad>	0.0	1.3333333333333333	0.0	https://vs.hu/kozelet/osszes/kulondijat-vehetett-at-a-migransokat-megrugo-operator-1018 https://vs.hu/sport/osszes/szurrealis-hasonlattal-elt-kosa-lajos-a-kiss-laszloek-ugyeben-0511 https://vs.hu/kozelet/osszes/a-magyarok-hatvan-szazaleka-nem-orul-a-brexitnek-0701	null	default	
1	<div class=jeti-roadblock>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/megint-minden-magyar-kapott-a-fejere-a-horvat-kormanyfotol-1017	null	default	
1	<div class=jHldnd>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/az-oroszok-azt-allitjak-csak-a-terroristakat-bombazzak-1117	null	default	
2	<div class=js-sport-tabs football-tabs @STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/karacsonyra-tert-haza-a-het-eve-elkoborolt-cica-1226 https://vs.hu/kozelet/osszes/szoke-francia-fenyegetozik-az-iszlam-allam-legujabb-kivegzos-videojan-0131	null	default	
1	<div class=KRQuhe>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/tusszabadito-akciot-inditottak-a-francia-rendorok-1113	null	default	
1	<div class=kT>	0.0	3.0	0.0	https://vs.hu/kozelet/osszes/az-oroszok-azt-allitjak-csak-a-terroristakat-bombazzak-1117	null	default	
1	<div class=kv>	0.0	5.0	0.0	https://vs.hu/sport/osszes/szinte-barmiben-lehet-doppingszer-0423	null	default	
8	<div class=layoutArea>	0.0	2.875	0.0	https://vs.hu/sport/osszes/hosszu-nyert-meg-egy-ezustot-200-gyorson-1207 https://vs.hu/gazdasag/osszes/veszelyben-szazezer-csalad-olcsobb-futese-egy-rendelet-miatt-0205 https://vs.hu/sport/osszes/hosszu-bronzermes-50-haton-dohaban-1207 https://vs.hu/sport/osszes/hosszu-bronzermes-50-haton-dohaban-1207 https://vs.hu/sport/osszes/hosszu-bronzermes-50-haton-dohaban-1207	null	default	
1	<div class=lead_sidebar id=@LONG>	0.0	4.0	0.0	https://vs.hu/gazdasag/osszes/tobb-orszag-kitiltotta-a-magyar-disznohust-0426	null	default	
1	<div class=main_img id=main_img>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/a-rendorok-mentettek-meg-a-vonat-lenacizo-pecsi-tuntetot-0910	null	default	
1	<div class=meta__extras>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/elfogtak-egy-merenyletre-keszulo-ferfit-parizsban-0324	null	default	
2	<div class=microsite>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/5-10-millio-forintot-fizethet-a-bkv-az-uj-utdijak-miatt-0106 https://vs.hu/kozelet/osszes/elkezdodhet-az-eu-s-alairasgyujtes-a-magyar-kormany-ellen-1130	null	default	
5	<div class=miniapp microsite id=microsite_microsite>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/megis-nyomoznak-a-fideszes-kepviselo-ellen-1208 https://vs.hu/kozelet/osszes/jogserto-lehet-orban-a-torikonyvben-0328 https://vs.hu/gazdasag/osszes/a-nav-megszerezte-az-airbnb-zok-adatait-az-irektol-0204 https://vs.hu/kozelet/osszes/ketmilliardnyi-kenopenzt-fizethetett-az-alstom-a-budapesti-metrokert-0406 https://vs.hu/kozelet/osszes/a-horvat-szerb-hatarra-indulo-buszok-vartak-a-menekulteket-presevoban-0916	null	default	
1	<div class=miniapp video id=@videoNUM>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/negy-autot-tort-ossze-egy-busz-miskolcon-0321	null	default	
1	<div class=minipadtop>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/ghanaban-is-jobb-a-demokracia-helyzete-mint-itthon-0204	null	default	
2	<div class=mlioccur>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/kiirtak-a-tervtendert-a-metro-es-a-godolloi-hev-osszekotesere-0724 https://vs.hu/kozelet/osszes/kiirtak-a-tervtendert-a-metro-es-a-godolloi-hev-osszekotesere-0724	null	default	
1	<div class=moduleFull mol-video>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/igy-ol-az-ebola-kiadtak-az-amerikai-aldozat-reszletes-kortortenetet-1014	null	default	
1	<div class=mol-img-group xwArtSplitter>	0.0	2.0	0.0	https://vs.hu/kozelet/osszes/szicilia-a-menekultek-uj-celpontja-napi-2000-ember-erkezik-a-szigetre-0415	null	default	
1	<div class=mol-img>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/szicilia-a-menekultek-uj-celpontja-napi-2000-ember-erkezik-a-szigetre-0415	null	default	
1	<div class=moreOfferCont>	0.0	3.0	0.0	https://vs.hu/kozelet/osszes/megint-osszevissza-beszelt-a-new-york-i-terrortamadasrol-trump-0419	null	default	
2	<div class=moreOffers>	0.0	2.0	0.0	https://vs.hu/kozelet/osszes/ausztriaban-14-rendorallomas-kapott-terrorfenyegetest-0804 https://vs.hu/kozelet/osszes/megint-osszevissza-beszelt-a-new-york-i-terrortamadasrol-trump-0419	null	default	
3	<div class=msocomtxt id=@NUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/roham-varhato-az-alberletekert-0718 https://vs.hu/kozelet/osszes/ne-puloskodj-kulapintyo-30-evre-iteltek-bortonszlengszotart-irt1-0228 https://vs.hu/magazin/osszes/uveggolyokkent-szetgurulo-tortenetek-40-eves-esterhazy-elso-konyve-0130	null	default	
1	<div class=mv-widget data-height=@STYLE data-id=@AmstENUM data-widget=poll data-width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/hogyan-dont-a-robotauto-ha-elkerulhetetlen-a-baleset-0618	null	default	
2	<div class=newGigyaShare id=newGigyaShareTop>	0.0	0.5	0.0	https://vs.hu/kozelet/osszes/miss-irak-utan-itt-van-miss-world-is-1220 https://vs.hu/magazin/osszes/konyhai-uzenotablanak-hasznaltak-az-egymillio-fontos-festmenyt-0722	null	default	
1	<div class=nH aHU>	0.0	10.0	0.0	https://vs.hu/sport/osszes/szinte-barmiben-lehet-doppingszer-0423	null	default	
1	<div class=nH hx>	0.0	9.0	0.0	https://vs.hu/sport/osszes/szinte-barmiben-lehet-doppingszer-0423	null	default	
5	<div class=no_banner>	0.0	0.0	0.0	https://vs.hu/sport/osszes/oltozot-kapott-gyarfasektol-hosszu-katinka-1229 https://vs.hu/kozelet/osszes/mehetnek-ahova-akarnak-magyarorszagra-hordjak-a-menekulteket1-0918 https://vs.hu/kozelet/osszes/a-bicskei-gyermekotthont-kulso-vezeto-veszi-at-1007 https://vs.hu/kozelet/osszes/a-belugy-allamtitkara-offshore-hatteru-cegben-volt-tulajdonos-0421 https://vs.hu/kozelet/osszes/ket-hete-maradt-a-magyar-autosoknak-0114	null	default	
1	<div class=no-share @NUM post type-post status-publish format-standard has-post-thumbnail hentry category-hirek id=@NUM>	0.0	8.0	0.0	https://vs.hu/sport/osszes/babos-elkepeszto-erzes-legyozni-williamset-0512	null	default	
1	<div class=noprint>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/ausztriaba-ert-a-roszken-megserult-menekult-de-lehet-visszakuldik-0919	null	default	
1	<div class=oneMoreOffer>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/megint-osszevissza-beszelt-a-new-york-i-terrortamadasrol-trump-0419	null	default	
96	<div class=open_gallery data-images=@LONG>	0.0	2.0	0.0	https://vs.hu/kozelet/osszes/az-origo-foszerkesztojeert-tuntettek-a-fovarosban-1-0603 https://vs.hu/kozelet/osszes/igy-nez-ki-az-ujjszkander-bajnoksag-0804 https://vs.hu/kozelet/osszes/magabiztosan-gyozte-le-a-polovalogatott-spanyolorszagot-0715 https://vs.hu/kozelet/osszes/kezcsok-es-csaladi-szavazas-voksolnak-a-politikusok-0406 https://vs.hu/kozelet/osszes/eltemettek-esterhazy-petert-0802	null	default	
16	<div class=open_mega>	0.0	4.0	0.0	https://vs.hu/kozelet/osszes/ferfiplasztika-1211 https://vs.hu/gazdasag/osszes/startupriport-szilicium-volgy-1230 https://vs.hu/magazin/osszes/volvo-legenda-0928 https://vs.hu/kozelet/osszes/szegedhenge-1118 https://vs.hu/kozelet/osszes/menekultek-magyarorszagon-0720	media_tartalom	default	
8	<div class=page>	0.0	4.0	0.0	https://vs.hu/sport/osszes/hosszu-nyert-meg-egy-ezustot-200-gyorson-1207 https://vs.hu/gazdasag/osszes/veszelyben-szazezer-csalad-olcsobb-futese-egy-rendelet-miatt-0205 https://vs.hu/sport/osszes/hosszu-bronzermes-50-haton-dohaban-1207 https://vs.hu/sport/osszes/hosszu-bronzermes-50-haton-dohaban-1207 https://vs.hu/sport/osszes/hosszu-zaronapi-ezusaz-eremtabella-masodik-helyen-1207	null	default	
1	<div class=pagination-pages>	0.0	1.0	0.0	https://vs.hu/gazdasag/osszes/tobb-orszag-kitiltotta-a-magyar-disznohust-0426	null	default	
1	<div class=pb_feed data-comments=false data-embed-by=@LONG data-game=@adamsdNUM data-game-info=false data-height=@STYLE data-key=Default data-margin-top=@NUM data-recommend=false data-shares=true data-tags=All>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/kik-mondtak-gazdasagi-bevandorlok-vagy-kulfoldon-dolgozo-magyarok1-0125	null	default	
2	<div class=pb_feed data-comments=false data-embed-by=@LONG data-game=@aronkmNUM data-game-info=false data-recommend=false data-shares=false>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/itt-az-eu-vege-0126 https://vs.hu/kozelet/osszes/feler-par-sulyos-beismeressel-orban-uj-iranytuje-1103	null	default	
2	<div class=pb_feed data-comments=false data-embed-by=@LONG data-game=@LONG data-game-info=false data-recommend=false>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/ez-a-lany-tenyleg-ezzel-a-pasival-nyomul-a-szigeten-kviz-0815 https://vs.hu/magazin/osszes/milyen-laba-lehet-ennek-a-soundos-szepsegnek-0712	null	default	
1	<div class=pb_feed data-comments=false data-embed-by=@LONG data-game=@LONG data-recommend=false>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/talalja-ki-melyik-szigetlakoe-a-tetko-0813	null	default	
1	<div class=pb_feed data-comments=false data-embed-by=@LONG data-game=@LONG>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/avicii-kiszallt-de-a-bulivonat-nem-allhat-meg-0330	null	default	
2	<div class=pb_feed data-comments=false data-embed-by=@LONG data-game=@martonmNUM data-game-info=false data-recommend=false data-shares=false>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/ne-puloskodj-kulapintyo-30-evre-iteltek-bortonszlengszotart-irt1-0228 https://vs.hu/kozelet/osszes/orban-viktor-szerint-eg-es-fold-on-vajon-eltalalja-a-kulonbseget-0229	null	default	
1	<div class=pb_feed data-comments=true data-embed-by=@LONG data-game=@LONG data-game-info=false data-height=@STYLE data-key=Default data-margin-top=@NUM data-recommend=false data-shares=true data-tags=All>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/ezt-tenyleg-egy-fideszes-mondta-0226	null	default	
1	<div class=pb_feed data-comments=true data-embed-by=@LONG data-game=@LONG data-game-info=true data-height=@STYLE data-key=Default data-margin-top=@NUM data-recommend=false data-shares=true data-tags=All>	0.0	0.0	0.0	https://vs.hu/sport/osszes/onnek-melyik-a-kedvenc-europai-derbije-szavazas-0204	null	default	
6	<div class=pb_feed data-embed-by=@LONG data-game=@LONG>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/mennyire-valo-onnek-a-karacsony-1212 https://vs.hu/magazin/osszes/kivulrol-tudja-a-reszkessetek-betoroket-biztos-1116 https://vs.hu/magazin/osszes/a-helyesiras-a-nyelv-altudomanyosan-berendezett-kinzokamraja-0827 https://vs.hu/kozelet/osszes/mennyire-ismeri-on-kover-laszlot-0128 https://vs.hu/magazin/osszes/befogtuk-a-nagy-irok-szajat-kitalalja-hogy-kiet-0314	null	default	
1	<div class=pb_feed data-embed-by=@LONG data-game=@vshugmNUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/nem-eleg-hogy-verszomjas-diktatorok-meg-kretenek-is-0223	null	default	
1	<div class=permalink-inner permalink-tweet-container>	0.0	3.0	0.0	https://vs.hu/kozelet/osszes/twitteren-vitatkozik-a-kormanyszovivo-az-amerikai-ugyvivovel-1026	null	default	
2	<div class=photo>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/megvan-a-magyar-oscar-jeloles-a-visszatero-12-dijra-eselyes-0114 https://vs.hu/magazin/osszes/megvan-a-magyar-oscar-jeloles-a-visszatero-12-dijra-eselyes-0114	null	default	
7	<div class=pikto-canvas-wrap>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/hazudunk-magunknak-a-betegeinknek-a-politikusainknak-ok-meg-nekunk-0517 https://vs.hu/kozelet/osszes/tiz-ev-alatt-majdnem-szazezer-gyerek-marad-ki-az-iskolakbol-0421 https://vs.hu/kozelet/osszes/tiz-ev-alatt-majdnem-szazezer-gyerek-marad-ki-az-iskolakbol-0421 https://vs.hu/kozelet/osszes/hazudunk-magunknak-a-betegeinknek-a-politikusainknak-ok-meg-nekunk-0517 https://vs.hu/kozelet/osszes/113-ezer-menekult-ment-tovabb-magyarorszagrol-a-nyaron-0925	null	default	
7	<div class=pikto-canvas>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/hazudunk-magunknak-a-betegeinknek-a-politikusainknak-ok-meg-nekunk-0517 https://vs.hu/kozelet/osszes/nem-veletlenul-nezik-ki-celorszagaikat-a-menekultek-0923 https://vs.hu/kozelet/osszes/tiz-ev-alatt-majdnem-szazezer-gyerek-marad-ki-az-iskolakbol-0421 https://vs.hu/kozelet/osszes/tiz-ev-alatt-majdnem-szazezer-gyerek-marad-ki-az-iskolakbol-0421 https://vs.hu/kozelet/osszes/113-ezer-menekult-ment-tovabb-magyarorszagrol-a-nyaron-0925	null	default	
1	<div class=piktowrapper-embed pikto-uid=@infographicNUM>	0.0	2.0	0.0	https://vs.hu/kozelet/osszes/113-ezer-menekult-ment-tovabb-magyarorszagrol-a-nyaron-0925	null	default	
6	<div class=piktowrapper-embed pikto-uid=@LONG>	0.0	2.0	0.0	https://vs.hu/kozelet/osszes/tiz-ev-alatt-majdnem-szazezer-gyerek-marad-ki-az-iskolakbol-0421 https://vs.hu/kozelet/osszes/hazudunk-magunknak-a-betegeinknek-a-politikusainknak-ok-meg-nekunk-0517 https://vs.hu/kozelet/osszes/tiz-ev-alatt-majdnem-szazezer-gyerek-marad-ki-az-iskolakbol-0421 https://vs.hu/kozelet/osszes/hazudunk-magunknak-a-betegeinknek-a-politikusainknak-ok-meg-nekunk-0517 https://vs.hu/kozelet/osszes/nem-veletlenul-nezik-ki-celorszagaikat-a-menekultek-0923	null	default	
30	<div class=post-information postend-information id=postEndInformation>	0.0	2.0	0.0	https://vs.hu/kozelet/osszes/sehol-nem-jut-hely-egy-latasserult-gyereknek-0606 https://vs.hu/magazin/osszes/sokat-bukhatnak-a-civilek-az-uj-eu-s-adatvedelmi-rendelet-miatt-0614 https://vs.hu/kozelet/osszes/a-guineai-ferfinak-magyarorszag-jelenti-a-szabadsagot-0411 https://vs.hu/kozelet/osszes/ugy-kaparnak-mintha-nem-lenne-holnap-0607 https://vs.hu/kozelet/osszes/szamonkerik-az-orokbefogado-anyakat-miert-nem-szultek-inkabb-1109	null	default	
1	<div class=post-information>	0.0	2.0	0.0	https://vs.hu/kozelet/osszes/leszallt-a-hajlektalanokrol-a-rendorseg-1123	null	default	
1	<div class=post-wrapper-content>	0.0	5.0	0.0	https://vs.hu/sport/osszes/babos-elkepeszto-erzes-legyozni-williamset-0512	null	default	
1	<div class=Qm Ln jU id=@NUM>	0.0	2.0	0.0	https://vs.hu/kozelet/osszes/az-oroszok-azt-allitjak-csak-a-terroristakat-bombazzak-1117	null	default	
3	<div class=region region-header-banner>	0.0	10.333333333333334	0.0	https://vs.hu/kozelet/osszes/ket-embert-gazolt-a-villamos-budapesten-egyikuk-meghalt-1105 https://vs.hu/kozelet/osszes/halalos-gazolas-a-4-6-os-vonalan-1119 https://vs.hu/kozelet/osszes/mar-hokaosz-van-ausztriaban-beallt-a-brenner-autopalya-1106	null	default	
1	<div class=related-photo landscape id=articleImage>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/nincs-bizalom-trump-es-a-hirszerzok-kozott-0120	null	default	
1	<div class=related-photo-container>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/nincs-bizalom-trump-es-a-hirszerzok-kozott-0120	null	default	
1	<div class=row social-btns>	0.0	3.0	0.0	https://vs.hu/kozelet/osszes/elhagyta-a-bortont-lagzi-lajcsi-0124	null	default	
5	<div class=s_addthis>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/europa-szabadon-kereskedhet-kanadaval-0216 https://vs.hu/kozelet/osszes/az-eu-nem-tiltja-be-a-kalasnyikovokat-1223 https://vs.hu/kozelet/osszes/orbannal-is-szembe-mennek-a-fideszes-ep-kepviselok-1122 https://vs.hu/kozelet/osszes/le-kene-bontani-a-keritest-de-nem-akarjak-1020 https://vs.hu/kozelet/osszes/2019-tavaszara-kidobnak-a-briteket-az-eu-bol-1208	null	default	
5	<div class=s_comments>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/orbannal-is-szembe-mennek-a-fideszes-ep-kepviselok-1122 https://vs.hu/kozelet/osszes/az-eu-nem-tiltja-be-a-kalasnyikovokat-1223 https://vs.hu/kozelet/osszes/2019-tavaszara-kidobnak-a-briteket-az-eu-bol-1208 https://vs.hu/kozelet/osszes/le-kene-bontani-a-keritest-de-nem-akarjak-1020 https://vs.hu/kozelet/osszes/europa-szabadon-kereskedhet-kanadaval-0216	null	default	
4	<div class=s_email>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/le-kene-bontani-a-keritest-de-nem-akarjak-1020 https://vs.hu/kozelet/osszes/orbannal-is-szembe-mennek-a-fideszes-ep-kepviselok-1122 https://vs.hu/kozelet/osszes/europa-szabadon-kereskedhet-kanadaval-0216 https://vs.hu/kozelet/osszes/az-eu-nem-tiltja-be-a-kalasnyikovokat-1223	null	default	
