frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
97	<span lang=en-US>	4.56701030927835	0.010309278350515464	4.56701030927835	https://maszol.ro/gazdasag/Szekelyfold-fejlesztesi-polusa-lehet-a-Kezdivasarhely-Kovaszna-metropoliszovezet https://maszol.ro/belfold/Kiterjedt-cigarettacsempesz-halozatot-szamoltak-fel-Haromszeken https://maszol.ro/belfold/Lakber-nyelvtanulasi-es-vallalkozasi-tamogatast-kinal-az-onkormanyzat https://maszol.ro/belfold/Aradon-helyeznek-orok-nyugalomra-a-Kolozsvaron-kihantolt-magyar-honvedeket https://maszol.ro/belfold/Forrnak-az-indulatok-az-Arad-megyei-Kisiratoson-nem-kernek-a-MOL-leanyvallalatanak-szondaibol	default	default	
3	<span lang=EN-US>	0.6666666666666666	0.3333333333333333	0.6666666666666666	https://maszol.ro/belfold/77488-fiatal-palyakezd-kkel-talalkozott-borboly-csaba-kolozsvaron https://maszol.ro/belfold/94699-eld-lt-hova-helyezik-aradon-a-nagy-egyesules-emlekm-vet	default	default	
4	<span lang=EN>	30.5	0.25	23.5	https://maszol.ro/kultura/51923-kolozsvar-vagy-sepsiszentgyorgy-lesz-europa-kulturalis-f-varosa	default	default	
14	<span lang=en>	11.785714285714286	0.07142857142857142	10.428571428571429	https://maszol.ro/gazdasag/Szekelyfold-fejlesztesi-polusa-lehet-a-Kezdivasarhely-Kovaszna-metropoliszovezet	default	default	
10	<span lang=fr-FR>	1.0	0.0	1.0	https://maszol.ro/belfold/Aradon-helyeznek-orok-nyugalomra-a-Kolozsvaron-kihantolt-magyar-honvedeket	default	default	
43	<span lang=HU style=@STYLE>	19.325581395348838	0.4883720930232558	18.511627906976745	https://maszol.ro/belfold/132226-mintegy-haromszazan-tuntettek-bukarestben-az-iskolai-maszkviseles-ellen https://maszol.ro/gazdasag/4324-verseny-helyett-eletszeru-vallalkozasoke-a-jovo-a-kistelepuleseken https://maszol.ro/kultura/14177-elhunyt-rafi-lajos-szarhegyi-cigany-kolto https://maszol.ro/belfold/128147-iohannis-szukseges-a-veszelyhelyzet-meghosszabbitasa-hogy-a-kormanynak-legyen-eszkoze-intezkedni https://maszol.ro/kultura/109300-krasznahorkai-laszlonak-adomanyoz-tiszteletbeli-doktori-cimet-a-bbte	default	default	
26	<span lang=hu-HU style=@STYLE>	9.923076923076923	0.038461538461538464	9.884615384615385	https://maszol.ro/velemeny/94844-rostas-peter-istvan-orban-oroksege https://maszol.ro/belfold/Meghaladta-a-negymilliot-a-beoltottak-szama-majdnem-hetmillio-vakcinat-adtak-be https://maszol.ro/belfold/24793-csalodtak-basescuban-a-hinduk-a-rasszista-kijelentesei-miatt	default	default	
130	<span lang=HU>	33.43076923076923	0.36153846153846153	33.03846153846154	https://maszol.ro/velemeny/A-lajk-hordoz-mindent https://maszol.ro/belfold/71054-horvath-anna-kockazatos-dolog-kozeleti-szerepet-vallalni-romaniaban https://maszol.ro/belfold/51706-hivatalosan-is-megkezd-dtek-a-kolozsvari-magyar-napok https://maszol.ro/belfold/40952-tragikus-hirtelenseggel-elhunyt-makfalva-polgarmestere https://maszol.ro/kultura/16465-kmnoriasi-erdeklodes-mar-a-nulladik-napon	default	default	
6	<span lang=hu>	19.666666666666668	0.0	19.666666666666668	https://maszol.ro/gazdasag/A-munkanelkulisegi-rata-49-szazalekra-csokkent-decemberben	default	default	
4	<span lang=RO style=@STYLE>	0.75	0.5	0.25	https://maszol.ro/kultura/5838-a-kiraly-halodik-anamnesis-illes-profeta-szeke-az-interferenciakonjo https://maszol.ro/kultura/81848-gruz-film-nyerte-a-tiff-nagydijat-a-filmtorveny-modositasaert-tuntettek-a-gala-el-tt https://maszol.ro/eletmod/91271-mindent-egy-helyen-a-praktikum-jegyeben-eskuv-kiallitason-jartunk-kolozsvaron	default	default	
1	<span lang=ro-RO style=@STYLE>	1.0	0.0	1.0	https://maszol.ro/belfold/24793-csalodtak-basescuban-a-hinduk-a-rasszista-kijelentesei-miatt	default	default	
247	<span lang=ro-RO>	2.522267206477733	0.008097165991902834	2.5020242914979756	https://maszol.ro/belfold/Florin-Citu-juniustol-teljes-kapacitassal-mukodhetnek-az-ettermek-es-hotelek-de-csak-beoltottak-reszere https://maszol.ro/kultura/A-Rabszolgak-korusaval-tiltakoznak-a-tervezett-leepitesek-ellen-az-aradi-filharmonikusok https://maszol.ro/belfold/Eliteltek-elso-fokon-korrupcioert-Marian-Vanghelie-volt-bukaresti-keruleti-polgarmestert https://maszol.ro/belfold/Sepsiszentgyorgyon-korlatozzak-a-vendeglok-mukodeset-ideiglenesen-bezarnak-a-kulturalis-intezmenyek https://maszol.ro/belfold/A-balkani-romansag-napjava-nyilvanitottak-majus-10-et	default	default	
12	<span lang=RO>	7.583333333333333	0.0	7.583333333333333	https://maszol.ro/belfold/94699-eld-lt-hova-helyezik-aradon-a-nagy-egyesules-emlekm-vet https://maszol.ro/gazdasag/77872-alternativ-irodakat-es-co-working-tereket-terkepeztunk-fel-kolozsvaron https://maszol.ro/kultura/16465-kmnoriasi-erdeklodes-mar-a-nulladik-napon https://maszol.ro/kultura/16455-tancba-hivo-hangulat-kolozsvar-foteren https://maszol.ro/sport/15543-unitarius-bicklitura-a-szaszfoldon-at-a-traszfogarashoz	default	default	
3	<span lang=sv-SE>	1.0	0.0	1.0	https://maszol.ro/belfold/Aradon-helyeznek-orok-nyugalomra-a-Kolozsvaron-kihantolt-magyar-honvedeket	default	default	
20	<span lang=zxx>	2.2	2.85	0.0	https://maszol.ro/kulfold/A-pozsonyi-csatarol-keszult-animacios-film-lehet-a-Magyarsagkutato-Intezet-Mohacsa https://maszol.ro/belfold/Haromszeken-az-egeszsegugyben-dolgozok-egyharmada-kerte-a-vedooltast https://maszol.ro/kulfold/Husz-eves-a-budapesti-Hagyomanyok-Haza-nemzetpolitikai-lapszemle	default	default	
1	<span mce_style=@STYLE style=@STYLE>	1.0	0.0	1.0	https://maszol.ro/kultura/12652-elhunyt-guttman-mihaly-zenepedagogus	default	default	
1	<span size=@STYLE>	13.0	2.0	12.0	https://maszol.ro/gazdasag/16771-talalkozot-ker-az-rmdsz-a-kormanytol-gazdasagi-temakban	default	default	
1	<span src=@LINK style=@STYLE>	4.0	1.0	4.0	https://maszol.ro/kultura/33773-nezze-meg-robin-williams-legemlekezetesebb-alakitasait-galeria	default	default	
19	<span style=@STYLE trebuchet=>	12.210526315789474	0.21052631578947367	12.052631578947368	https://maszol.ro/belfold/130854-koronavirus-romaniaban-1014-uj-eset-van-enyhen-csokkent-az-intenziv-osztalyon-apoltak-szama https://maszol.ro/kulfold/100501-frissitve-elhunyt-a-genovai-hidomlas-komaban-fekv-roman-aldozata https://maszol.ro/eletmod/100983-minden-sor-egy-kulon-elmeny-sorkostolon-jartunk https://maszol.ro/eletmod/102026-ma-van-az-alzheimer-kor-vilagnapja-szilagyi-karola-dietetikussal-beszelgettunk https://maszol.ro/kulfold/94665-magyarorszagi-valasztasok-ketharmados-fidesz-tobbseg-korvonalazodik-percr-l-percre	default	default	
1	<span xss=removed>	31.0	1.0	31.0	https://maszol.ro/belfold/Tuz-a-Matei-Bals-intezetben-otre-emelkedett-a-halottak-szama-percrol-percre	default	default	
1	<specialit>	8.0	0.0	8.0	https://maszol.ro/belfold/117666-hetvenot-evvel-ezel-tt-kezd-dott-a-nyilas-terror-magyarorszagon	default	default	
3	<strike style=@STYLE>	1.0	0.0	1.0	https://maszol.ro/kulfold/31292-egy-het-magyarsagpolitikai-irasaibol-junius-18-24 https://maszol.ro/kulfold/44204-egy-het-magyarsagpolitikai-irasaibol-marcius-4-10 https://maszol.ro/kulfold/12416-egy-het-magyarsagpolitikai-irasaibol-majus-8-14	athuzott	default	
25	<strike>	1.36	0.08	1.28	https://maszol.ro/kulfold/13620-egy-het-magyarsagpolitikai-irasaibol-junius-5-12 https://maszol.ro/kulfold/12097-egy-het-magyarsagpolitikai-irasaibol-majus-1-7 https://maszol.ro/kulfold/20712-egy-het-magyarsagpolitikai-irasaibol-november-6-12 https://maszol.ro/kultura/24899-roman-alkotocsapat-bemutatoja-a-budapesti-nemzeti-szinhazban https://maszol.ro/kulfold/19982-egy-het-magyarsagpolitikai-irasaibol-oktober-23-29	athuzott	default	
1	<strong class=search-query>	1.0	0.0	1.0	https://maszol.ro/belfold/28462-ezert-evett-ma-mindenki-banant-a-twitteren-galeria	felkover	default	
2	<strong font-size:=@STYLE style=@STYLE trebuchet=>	2.0	0.5	1.0	https://maszol.ro/eletmod/103796-itt-a-harry-potter-kotetekb-l-ismert-vajsor-receptje https://maszol.ro/belfold/112170-ne-ezen-muljon-amit-tudnia-kell-a-vasarnapi-ep-valasztasokrol-es-a-nepszavazasrol	felkover	default	
5508	<strong style=@STYLE>	18.73856209150327	0.6768336964415396	5.90958605664488	https://maszol.ro/sport/50797-bl-kedden-a-videoton-szerdan-a-fcsb-kuzd-a-tovabbjutasert https://maszol.ro/belfold/63596-tavozasra-szolitotta-fel-a-kulturalis-minisztert-a-kormanyf https://maszol.ro/kulfold/61165-szazadveg-n-tt-orban-viktor-es-a-fidesz-nepszer-sege https://maszol.ro/sport/47841-fifa-figo-nem-akar-egy-nem-normalis-valasztas-resztvevoje-lenni https://maszol.ro/belfold/68221-frissitve-sky-news-ugy-rizetbe-vettek-mindket-fegyvercsempesz-magyar-ferfit	felkover	default	
4	<sub>	2.0	0.0	2.0	https://maszol.ro/belfold/121578-sulyosan-szennyezett-marosvasarhely-leveg-je-de-nem-az-azomure-a-f-kolompos https://maszol.ro/videok/Magyar-ultrak-enekelnek-Bukarest-belvarosaban https://maszol.ro/kultura/3833-nyiltan-az-allam-es-egyhaz-kapcsolatarol--konferencia-a-posticumban	alsoindex	default	
1	<sup style=@STYLE>	1.0	0.0	1.0	https://maszol.ro/belfold/57398-kisebbsegben-posztnemzeti-europai-kisebbsegek	felsoindex	default	
74	<sup>	1.027027027027027	0.1891891891891892	0.8378378378378378	https://maszol.ro/gazdasag/109393-a-maros-megyei-tanacs-tanacsadoi-allast-hirdetett-x https://maszol.ro/gazdasag/Rehabilitaljak-a-Nyaradto-es-Akosfalva-kozotti-utat-Maros-megyeben-X https://maszol.ro/gazdasag/113771-allasokat-hirdetett-a-transilvania-motor-ring-ugyintez-karbantarto-szolgalata-x https://maszol.ro/belfold/77980-kisebbsegben-mit-tanulunk-a-toradzsaktol https://maszol.ro/gazdasag/118310-betoltetlen-allasokra-hirdet-versenyvizsgat-a-maros-megyei-tanacs-x	felsoindex	default	
1	<szellemis>	2.0	1.0	1.0	https://maszol.ro/belfold/38399-hetven-eve-lottek-agyon-radnoti-miklost	default	default	
1	<szkript async= crossorigin=névtelen defer=defer nonce=@KtPeRZzNUM src=@LINK>	98.0	12.0	0.0	https://maszol.ro/belfold/136004-er-sodott-a-szilagysagi-magyarsag-parlamenti-kepviselete	default	default	
1	<table class=@NUM>	79.0	98.0	0.0	https://maszol.ro/sport/9116-mol-liga-az-utolso-meccsnap-dont-a-rajatszasrol	table_text	default	
32	<table class=cikkinfo @tableNUM>	98.34375	105.65625	0.0	https://maszol.ro/sport/6338-a-magyarok-az-elodontore-a-romanok-haza-keszulnek https://maszol.ro/sport/6774-premier-league-nyertek-a-manchesteri-nagyok https://maszol.ro/sport/7740-kezi-vb-kevesnek-bizonyult-a-magyaros-hajra-a-danok-ellen https://maszol.ro/sport/58304-euro-2016-oriasi-a-kereslet-a-magyar-valogatott-meccsei-irant https://maszol.ro/sport/56394-felemelt-f-vel-tavozott-csikszeredabol-a-brassoi-corona	table_text	default	
1	<table class=sporttablazat>	64.0	81.0	0.0	https://maszol.ro/sport/8244-hsc-menesztettek-lahtinent-kineveztek-gal-sandort	table_text	default	
74	<table class=table table-striped>	103.56756756756756	121.04054054054055	0.0	https://maszol.ro/sport/Liga-1-hazai-palyan-nyert-a-Sepsi-OSK-es-a-Kolozsvari-CFR-is https://maszol.ro/sport/Liga-1-ket-hely-meg-kiado-a-felsohazi-rajatszasban https://maszol.ro/sport/Liga-1-gyozott-Clinceniben-es-visszaelozott-a-FCSB https://maszol.ro/sport/Liga-1-mozgalmas-fordulora-szamitunk https://maszol.ro/sport/Liga-1-hosszabbitasban-egyenlitett-a-Kolozsvari-CFR-a-bajnoksag-rangadojan	table_text	default	
1	<table class=table>	70.0	74.0	0.0	https://maszol.ro/sport/63770-fennallasa-els-bajnoki-cimet-hoditotta-el-az-astra-giurgiu	table_text	default	
6	<table rules=COLS>	157.66666666666666	233.0	0.0	https://maszol.ro/sport/9157-liga-1-a-steaua-mindharom-pontot-elrabolta-kolozsvarrol https://maszol.ro/sport/9348-liga-1-rapiddinamo-a-21-fordulo-slagermeccse https://maszol.ro/sport/8320-liga-1-elorehoztak-egy-hettel-a-tavaszi-idenykezdest https://maszol.ro/sport/6889-cfr-a-napfenyes-marbellan-keszulnek-az-inter-legyozesere https://maszol.ro/sport/9039-liga-1-erdelyi-kisderbivel-indul-ujra-a-pontvadaszat	table_text	default	
1	<table summary=ddd>	19.0	10.0	0.0	https://maszol.ro/belfold/58355-erdelyi-magyar-oktataskutato-intezetet-szeretne-az-rmpsz	table_text	default	
100	<table>	79.93	112.31	0.0	https://maszol.ro/belfold/61776-brassai-zsombor-etnikai-haborura-hivjak-a-roman-partokat https://maszol.ro/sport/10124-liga-1-magyar-zaszlot-egettek-a-rapid-szurkoloi-kolozsvaron https://maszol.ro/belfold/73090-kinderezes-kisjovedelm-csaladok-ujjnyomorito-munkaja-apropenzert https://maszol.ro/belfold/113226-osszehivtak-a-maros-megyei-tanacs-soros-uleset-x https://maszol.ro/sport/80820-liga-1-paul-batin-volt-a-pandurii-h-se	table_text	default	
217	<tbody>	89.45622119815668	111.41935483870968	0.0	https://maszol.ro/belfold/58355-erdelyi-magyar-oktataskutato-intezetet-szeretne-az-rmpsz https://maszol.ro/sport/Liga-1-nem-szuletett-gol-az-alapszakasz-zaro-fordulojanak-nyitomeccsen https://maszol.ro/belfold/6745-negy-kormany-harom-kormanyfo-ket-valasztas https://maszol.ro/sport/Liga-1-kinek-hoz-playoff-helyet-a-husveti-nyuszi https://maszol.ro/sport/Erste-Liga-ujabb-Sportklub-vereseg-Brassoban	unwrap	default	
432	<td bgcolor=>	1.0555555555555556	0.2638888888888889	0.7638888888888888	https://maszol.ro/sport/6196-liga-1-leginkabb-a-tellel-kuzdenek-a-csapatok https://maszol.ro/sport/6889-cfr-a-napfenyes-marbellan-keszulnek-az-inter-legyozesere https://maszol.ro/sport/9348-liga-1-rapiddinamo-a-21-fordulo-slagermeccse https://maszol.ro/sport/8320-liga-1-elorehoztak-egy-hettel-a-tavaszi-idenykezdest https://maszol.ro/sport/9039-liga-1-erdelyi-kisderbivel-indul-ujra-a-pontvadaszat	oszlop	default	
2337	<td class=@NUM>	1.0868635002139495	0.04535729567821994	1.0393667094565682	https://maszol.ro/sport/43627-noi-kezi-bl-masodszor-is-kikapott-a-larviktol-a-cimvedo-gyor https://maszol.ro/sport/7356-nem-hozott-sikert-az-olimpiai-bronzcsata-visszavagoja https://maszol.ro/sport/10335-baratsagtalan-iksz-a-zart-kapus-magyar-romanon https://maszol.ro/sport/7426-fifa-tovabbra-is-parbanq-a-magyar-es-roman-csapat https://maszol.ro/sport/78595-vb-selejtez-a-trikolorok-bebetonoztak-negyedik-helyuket-kolozsvaron	oszlop	default	
7	<td class=stablazatcsapat>	1.0	0.0	1.0	https://maszol.ro/sport/8244-hsc-menesztettek-lahtinent-kineveztek-gal-sandort	oszlop	default	
7	<td class=stablazatpontok>	1.0	0.0	1.0	https://maszol.ro/sport/8244-hsc-menesztettek-lahtinent-kineveztek-gal-sandort	oszlop	default	
2	<td colspan=@NUM rowspan=@NUM>	2.5	1.5	0.0	https://maszol.ro/sport/16100-penteken-sorsoljak-ki-bl-rajatszas-merkozeseit	oszlop	default	
46	<td colspan=@NUM valign=@STYLE>	2.4347826086956523	1.3695652173913044	0.0	https://maszol.ro/kultura/1718-kezdodik-az-evad-matol-mar-valthatok-berletek-marosvasarhelyen	oszlop	default	
32	<td colspan=@NUM>	1.71875	2.09375	0.0	https://maszol.ro/belfold/86016-kisebbsegben-az-erdelyi-magyar-oktatas-nehany-jellegzetessege-3 https://maszol.ro/belfold/61387-kisebbsegben-szorvanyoktatas https://maszol.ro/belfold/54665-kisebbsegben-volt-gyermekek-1 https://maszol.ro/belfold/54815-kisebbsegben-volt-gyermekek-3 https://maszol.ro/belfold/54812-kisebbsegben-volt-gyermekek-2	oszlop	default	
17	<td nowrap=nowrap>	1.4705882352941178	1.1176470588235294	0.0	https://maszol.ro/belfold/134409-a-2000-es-precedens-a-legfels-bb-birosag-megfordithatja-az-amerikai-elnokvalasztas-eredmenyet	oszlop	default	
35	<td rowspan=@NUM>	1.1714285714285715	2.2857142857142856	0.0	https://maszol.ro/belfold/54665-kisebbsegben-volt-gyermekek-1 https://maszol.ro/sport/10694-liga-1-pontokat-hullattak-az-elen-menetelok https://maszol.ro/belfold/54815-kisebbsegben-volt-gyermekek-3 https://maszol.ro/belfold/54812-kisebbsegben-volt-gyermekek-2 https://maszol.ro/belfold/61387-kisebbsegben-szorvanyoktatas	oszlop	default	
465	<td valign=@STYLE>	1.6172043010752688	1.0666666666666667	0.0	https://maszol.ro/kultura/1718-kezdodik-az-evad-matol-mar-valthatok-berletek-marosvasarhelyen https://maszol.ro/belfold/1145-kopogtat-az-imf-ados-fizess https://maszol.ro/sport/GSP-Beerett-Magyarorszag-strategiaja-negy-hataron-tuli-a-magyar-keretben https://maszol.ro/sport/10124-liga-1-magyar-zaszlot-egettek-a-rapid-szurkoloi-kolozsvaron https://maszol.ro/sport/10060-liga-1-az-ellovas-steaua-felgozzel-is-verte-a-vasluit	oszlop	default	
12479	<td>	1.2352752624409007	0.3966663995512461	0.8692202900873467	https://maszol.ro/belfold/61387-kisebbsegben-szorvanyoktatas https://maszol.ro/sport/64751-tiz-aranyeremmel-magyarorszag-nyerte-a-londoni-vizes-eb-t https://maszol.ro/sport/Liga-1-elpredaltak-jo-sorozatukat-az-oltyanok https://maszol.ro/belfold/85915-kisebbsegben-az-erdelyi-magyar-oktatas-nehany-jellegzetessege-2 https://maszol.ro/belfold/60351-megalaztak-egy-olaszteleki-magyar-lanyt-az-egyik-kolozsvari-gyermekkorhazban	oszlop	default	
604	<th>	0.804635761589404	0.009933774834437087	0.7831125827814569	https://maszol.ro/sport/Liga-1-fennallasa-legjobb-szezonja-utan-4-helyen-vegez-a-Sepsi-OSK https://maszol.ro/sport/Liga-1-nagy-szivesseget-tett-a-CFR-nek-es-a-FCSB-nek-a-Sepsi-OSk https://maszol.ro/sport/Liga-1-terden-a-Hermannstadt-Arad-es-Medgyes-egyelore-talpon https://maszol.ro/sport/8244-hsc-menesztettek-lahtinent-kineveztek-gal-sandort https://maszol.ro/sport/Liga-1-hazai-palyan-nyert-a-Sepsi-OSK-es-a-Kolozsvari-CFR-is	oszlop	default	
76	<thead>	6.2368421052631575	9.236842105263158	0.0	https://maszol.ro/sport/Liga-1-kinek-hoz-playoff-helyet-a-husveti-nyuszi https://maszol.ro/sport/Liga-1-masodik-nekifutasra-se-tudtak-befejezni-a-FC-Viitorul-Poli-Iasi-merkozest https://maszol.ro/sport/Liga-1-aradi-es-szentgyorgyi-siker-Medgyesen https://maszol.ro/sport/Liga-1-hazai-palyan-nyert-a-Sepsi-OSK-es-a-Kolozsvari-CFR-is https://maszol.ro/sport/Liga-1-a-FCSB-ismet-felkinalta-az-elso-helyet-a-Kolozsvari-CFR-nek	unwrap	default	
126	<time datetime=@NUM style=@STYLE>	6.865079365079365	0.0	6.865079365079365	https://maszol.ro/kulfold/107672-rasszista-felhangu-incidens-rontja-svedorszag-jo-hiret https://maszol.ro/kultura/92687-kulonleges-szombat-esteje-lesz-a-kolozsvari-matyas-szoborcsoportnak https://maszol.ro/sport/104223-darren-cahill-varatlanul-elbucsuzott-simona-halept-l https://maszol.ro/kulfold/67058-legalabb-84-en-meghaltak-a-nizzai-terrortamadasban https://maszol.ro/sport/124666-egyszer-otthoni-tornagyakorlatokat-ajanl-simona-halep	default	default	
8	<tr bgcolor=>	9.875	11.125	0.0	https://maszol.ro/sport/9116-mol-liga-az-utolso-meccsnap-dont-a-rajatszasrol	sor	default	
7	<tr class=@stablazatsorNUM>	9.0	9.0	0.0	https://maszol.ro/sport/8244-hsc-menesztettek-lahtinent-kineveztek-gal-sandort	sor	default	
257	<tr class=even>	5.840466926070039	5.237354085603113	0.0	https://maszol.ro/sport/56394-felemelt-f-vel-tavozott-csikszeredabol-a-brassoi-corona https://maszol.ro/sport/109766-2020-as-eb-selejtez-bravuros-magyar-gy-zelem-a-vb-ezustermes-horvatorszag-ellen https://maszol.ro/sport/9923-fifa-vilagranglista-parban-jarq-a-roman-es-magyar-valogatott https://maszol.ro/sport/113070-bl-otre-sz-kult-a-kolozsvari-cfr-lehetseges-ellenfeleinek-tabora https://maszol.ro/sport/7740-kezi-vb-kevesnek-bizonyult-a-magyaros-hajra-a-danok-ellen	sor	default	
269	<tr class=odd>	5.795539033457249	5.382899628252788	0.0	https://maszol.ro/sport/6957-negysanc-schlierenzauer-mindent-vitt-bischofshofenben https://maszol.ro/sport/6810-jacobsen-nyerte-a-negysancverseny-garmischi-fordulojat-is https://maszol.ro/sport/113070-bl-otre-sz-kult-a-kolozsvari-cfr-lehetseges-ellenfeleinek-tabora https://maszol.ro/sport/7356-nem-hozott-sikert-az-olimpiai-bronzcsata-visszavagoja https://maszol.ro/sport/7740-kezi-vb-kevesnek-bizonyult-a-magyaros-hajra-a-danok-ellen	sor	default	
1	<tr class=stablazatfejlec>	1.0	9.0	0.0	https://maszol.ro/sport/8244-hsc-menesztettek-lahtinent-kineveztek-gal-sandort	sor	default	
114	<tr valign=@STYLE>	8.298245614035087	11.210526315789474	0.0	https://maszol.ro/sport/6889-cfr-a-napfenyes-marbellan-keszulnek-az-inter-legyozesere https://maszol.ro/sport/6196-liga-1-leginkabb-a-tellel-kuzdenek-a-csapatok https://maszol.ro/sport/9157-liga-1-a-steaua-mindharom-pontot-elrabolta-kolozsvarrol https://maszol.ro/sport/9348-liga-1-rapiddinamo-a-21-fordulo-slagermeccse https://maszol.ro/sport/8320-liga-1-elorehoztak-egy-hettel-a-tavaszi-idenykezdest	sor	default	
1859	<tr>	8.465303926842388	9.754706831629909	0.0	https://maszol.ro/sport/80312-tobb-ezer-dinamo-drukker-erkezhet-kolozsvarra https://maszol.ro/belfold/54815-kisebbsegben-volt-gyermekek-3 https://maszol.ro/gazdasag/96044-kikialtasos-arverest-tart-a-maros-megyei-tanacs-x https://maszol.ro/sport/118449-bl-kedd-golzapor-londonban-hatranybol-nyert-a-dortmund-az-inter-ellen https://maszol.ro/sport/80087-egymillio-dollarert-sem-edzenem-a-steauat-miriu-szint-vallott	sor	default	
